"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that account was deleted successfully","5283","testDeleteUserAccount","Surefire suite","Mon May 11 07:27:05 UTC 2026","passed","Mon May 11 07:27:10 UTC 2026","io.github.matveyvolodin.tests.SignupPageTest","Surefire test","io.github.matveyvolodin.tests.SignupPageTest","testDeleteUserAccount"
"Verify that user account was created successfully and user was redirected to the main page","7081","testCreateUserAccount","Surefire suite","Mon May 11 07:26:55 UTC 2026","passed","Mon May 11 07:27:02 UTC 2026","io.github.matveyvolodin.tests.SignupPageTest","Surefire test","io.github.matveyvolodin.tests.SignupPageTest","testCreateUserAccount"
